Processo;Sei!;Analise Tecnica;Ano;Via;UF;Regiao;Data Finalizacao;Descricao;Qtde Inicial;unid.;Preco Unitario Inicial;Mes Base Inicial;Ano Base Inicial;Preco Total Inicial;Qtde Final;unid.;Preco Unitario Final;Mes Base Final;Ano Base Final;Preco Total Final;Modalidade;Tipo de Indice;Indice Mês base Inicial;Indice Mês base Final;Indice Mês base Economia;Economia;Peso;Variacao Incial x Final;Variacao Ponderada
50600.016227/2019-02;3491978;AT n. 30/2020;2020;Barcelos;AM;Norte;04/02/2020;Tratamento superficial e pintura das seguintes obras mortas de flutuantes: convés superior quando existente e demais áreas de casaria e todas as estruturas apoiadas sobre o (s) convés (es) exceto na área de piso revestido com dermasfalt;3623;m²;94,88;Julho;2018;374337,8345;3623;m²;48,28;Julho;2018;190483,0381;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-183854,7965;0,011349509;-0,491146712;-0,005574274
50600.016227/2019-02;3491978;AT n. 30/2020;2020;Barcelos;AM;Norte;04/02/2020;Montagem do Sistema Naval – Tipo II;1;-;1137284,59;Julho;2018;1238482,483;1;unid.;388858,23;Julho;2018;423459,6251;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-815022,8576;0,037549417;-0,658081861;-0,02471059
50600.016227/2019-02;3491978;AT n. 30/2020;2020;Barcelos;AM;Norte;04/02/2020;Instalações de correntes de segurança nas pontes;10;unid.;45742,89;Julho;2018;498131,8526;10;unid.;2343,79;Julho;2018;25523,45195;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-472608,4006;0,015102806;-0,948761655;-0,014328963
50600.016227/2019-02;3491978;AT n. 30/2020;2020;Barcelos;AM;Norte;04/02/2020;Fornecimento e instalação de molinete compatível com amarra de Ø 38 mm;5;unid.;144985,96;Julho;2018;789435,526;5;unid.;181027,89;Julho;2018;985680,5967;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;196245,0707;0,023934811;0,248589105;0,005949933
50600.016227/2019-02;3491978;AT n. 30/2020;2020;Barcelos;AM;Norte;04/02/2020;Cancela manual com base em concreto;1;unid.;1598,96;Julho;2018;1741,238708;1;unid.;2821,33;Julho;2018;3072,377674;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;1331,138965;5,28E-05;0,764478161;4,04E-05
50600.016227/2019-02;3491978;AT n. 30/2020;2020;Barcelos;AM;Norte;04/02/2020;"Confecção de
poita de concreto de 46 t (peso submerso = 275 t) – com perfis
para fixação em solo.";4;;174525,12;Julho;2018;760218,8786;4;unid.;22626,96;Julho;2018;98561,41143;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-661657,4672;0,023048994;-0,870351271;-0,020060722
50600.016227/2019-02;3491978;AT n. 30/2020;2020;Barcelos;AM;Norte;04/02/2020;Lançamento de poita de concreto de 46 t (peso submerso = 275 t);4;;962,1;Julho;2018;4190,838448;4;unid.;977,48;Julho;2018;4257,832623;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;66,99417455;0,000127062;0,015985864;2,03E-06
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Destinação final de resíduos da Construção Civil – RCC.;384,48;m³;44,45;Maio;2018;18969,78704;384,48;m³;44,45;Janeiro;2019;18392,80271;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-576,9843369;0,000479444;-0,030415963;-1,46E-05
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Destinação final de remoção de revestimento betuminoso. ;80,35;m³;44,45;Maio;2018;3964,37367;80,35;m³;44,45;Janeiro;2019;3843,793428;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-120,5802421;0,000100196;-0,030415963;-3,05E-06
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Tubo PEAD corrugado flexível perfurado DN= 160 mm colocado em dispositivo de drenagem. ;86;m;17,33;Maio;2018;1654,298785;86;m;17,33193;Janeiro;2019;1604,160326;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-50,13845873;4,18E-05;-0,030307983;-1,27E-06
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Tubo PVC DN= 150 mm colocado em dispositivos de drenagem. ;10,6;m;33,11;Maio;2018;389,5668401;10,6;m;33,11385;Janeiro;2019;377,7617103;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-11,80512984;9,85E-06;-0,03030322;-2,98E-07
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Solo comercial para aterro.;705,12;m³;62,27;Maio;2018;48737,00481;705,12;m³;62,26941;Janeiro;2019;47254,17415;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-1482,830656;0,001231784;-0,030425149;-3,75E-05
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Impregnação com inibidor de corrosão – 3 demãos. ;1193,36;m²;40,11;Maio;2018;53130,15408;1193,36;m²;40,10811;Janeiro;2019;51511,72192;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-1618,432158;0,001342817;-0,03046165;-4,09E-05
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Repovoamento vegetal – plantio de vetiver. ;0;unid.;0;Maio;2018;0;0;unid.;5,09838;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Solo reforçado com malha hexagonal de dupla torção – H= 100 m L= 600 m. ;0;m²;0;Maio;2018;0;0;m²;1002,66432;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Solo reforçado com malha hexagonal de dupla torção – H= 10 m L= 800 m. ;0;m²;0;Maio;2018;0;0;m²;1121,43864;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Muro de solo reforçado com malha hexagonal de dupla torção – H= 050 m L= 60 m. ;0;m²;0;Maio;2018;0;0;m²;1479,64467;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Muro de solo reforçado com malha hexagonal de dupla torção – H= 050 m L= 80 m. ;0;m²;0;Maio;2018;0;0;m²;1702,62834;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Chumbador de monobarra Ø ? 35 mm carga de trabalho ? 120 kn provisória exceto perfuração. ;0;m;0;Maio;2018;0;0;m;49,89495;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Ancoragem de chumbador de monobarra Ø ? 35 mm carga de trabalho ? 120 kN provisória. ;0;unid.;0;Maio;2018;0;0;unid.;90,25926;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Chumbador de monobarra Ø ? 23 mm carga de trabalho ? 61 kN exceto perfuração. ;0;m;0;Maio;2018;0;0;m;42,28581;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Ancoragem de chumbador de monobarra Ø ? 23 mm carga de trabalho ? 61 kN.;0;unid.;0;Maio;2018;0;0;unid.;78,53811;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Chumbador de monobarra Ø ? 35 mm carga de trabalho ? 80 kN exceto perfuração.;0;m;0;Maio;2018;0;0;m;45,15525;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Ancoragem de chumbador de monobarra Ø ? 35 mm carga de trabalho ? 80 kN.;0;unid.;0;Maio;2018;0;0;unid.;78,92241;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Chumbador de monobarra Ø ? 60 mm carga de trabalho ? 350 kN exceto perfuração.;0;m;0;Maio;2018;0;0;m;120,45243;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Ancoragem de chumbador de monobarra Ø ? 60 mm carga de trabalho ? 350 kN.;0;unid.;0;Maio;2018;0;0;unid.;191,22768;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Perfuração sobre andaimes em material de 3ª categoria com diâmetro até 120 mm. ;0;m;0;Maio;2018;0;0;m;119,42763;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Perfuração sobre andaimes em material de 2ª categoria com diâmetro até 120 mm.;0;m;0;Maio;2018;0;0;m;75,42528;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Locação de andaime metálico tubular com plataforma tipo 1 incluindo sapatas e itens necessários à instalação. ;0;m³/mês;0;Maio;2018;0;0;m³/mês;9,04386;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Fornecimento e instalação de terminal absorvedor de energia (V < 80 km/h) com L= 30 m e transição de absorvedor de impacto. ;0;unid.;0;Maio;2018;0;0;unid.;11024,55501;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Limpeza de talude rochoso – bate – choco e remoção de vegetação – com rapelista. ;0;m²;0;Maio;2018;0;0;m²;4,67565;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Limpeza de talude de solo com blocos e remoção de vegetação – com rapelista. ;0;m²;0;Maio;2018;0;0;m²;2,57481;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Regularização de talude em material de 2ª categoria – com rapelista.;0;m³;0;Maio;2018;0;0;m³;35,45808;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Remoção de tela metálica existente em talude rochoso – com rapelista. ;0;m²;0;Maio;2018;0;0;m²;13,51455;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Escavação manual controlada em material de 3ª categoria com martelete. ;0;m³;0;Maio;2018;0;0;m³;854,08113;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Remoção de gabião caixa 2 x 1 x 100 m ZN/AL – D= 27 mm. ;0;m³;0;Maio;2018;0;0;m³;12,69471;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Dreno sub-horizontal – DSH 01 – material de 3ª categoria. ;0;m;0;Maio;2018;0;0;m;136,11906;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Dreno sub-horizontal – DSH 01 – exceto perfuração. ;0;m;0;Maio;2018;0;0;m;79,43481;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Transplante de espécimes imunes ao corte. ;0;;0;Maio;2018;0;0;unid.;2052,77688;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Escavação carga e transporte de material de 2ª categoria – DMT de 2.000 a 2.500 m – caminho de serviço pavimentado – com escavadeira e caminhão basculante de 14 m3 – com escavadeira de longo alcance. ;0;m³;0;Maio;2018;0;0;m³;16,60176;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Fornecimento e instalação de barreira de concreto pré-moldada tipo H4bW3 com reaproveitamento de 10 vezes.;370,98;m;206,98;Maio;2018;85230,65307;370,98;m;206,16414;Janeiro;2019;82312,54262;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-2918,110452;0,002154129;-0,034237805;-7,38E-05
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Gabião caixa 2 x 1 x 100 m ZN/AL – D= 27 mm executado com escavadeira hidráulica – pedra de mão comercial – fornecimento e assentamento. ;1557,5;m³;335,71;Maio;2018;580375,7662;1557,5;m³;335,71167;Janeiro;2019;562725,8778;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-17649,88843;0,014668481;-0,03041114;-0,000446085
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Limpeza e desobstrução de dreno DSH. ;29;unid.;17,14;Maio;2018;551,728924;29;unid.;17,13978;Janeiro;2019;534,9406913;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-16,78823273;1,39E-05;-0,030428408;-4,24E-07
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Tubo PEAD com paredes estruturadas para drenagem – D= 800 mm – assentado sobre lastro de brita comercial.;0;m;0;Maio;2018;0;0;m;722,93235;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Tubo PEAD com paredes estruturadas para drenagem – D= 1.000 mm – assentado sobre lastro de brita comercial.;0;m;0;Maio;2018;0;0;m;1071,38997;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Concreto comercial fck = 25 Mpa para projeção via seca com fibra de aço. ;0;m³;0;Maio;2018;0;0;m³;784,77903;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Defensa metálica simples de nível de contenção H1 e largura de trabalho W4 – fornecimento é instalação. ;0;m;0;Maio;2018;0;0;m;190,1004;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Limpeza manual do terreno com rapelista - capina raspagem e limpeza.;0;m²;0;Maio;2018;0;0;m²;4,67565;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Estaca raiz com revestimento perfurada em solo com blocos com DN = 45 cm e diâmetro efetivo mínimo de 40 cm. ;0;m;0;Maio;2018;0;0;m;540,95349;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Estaca raiz perfurada em rocha com DN = 45 cm e diâmetro mínimo de 33 cm.  ;0;m;0;Maio;2018;0;0;m;1345,66488;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Enrocamento de pedra jogada – pedra detonada comercial – fornecimento e assentamento com guindaste;0;m³;0;Maio;2018;0;0;m³;180,96687;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Concreto projetado Fck = 25 Mpa via seca aplicado em superfícies inclinadas de 60º a 90º com adição de fibras de aço – concreto comercial. ;0;m³;0;Maio;2018;0;0;m³;1187,8713;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Concreto projetado Fck = 25 Mpa via seca aplicado em piso parede e teto – concreto comercial. ;0;m²;0;Maio;2018;0;0;m²;1057,54236;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Concreto projetado Fck = 25 Mpa via seca aplicado em superfícies inclinadas até 60º - concreto comercial. ;0;m²;0;Maio;2018;0;0;m²;856,96338;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Concreto projetado Fck = 25 Mpa via seca aplicado em superfícies inclinadas de 60º a 90º - concreto comercial. ;0;m²;0;Maio;2018;0;0;m²;959,09751;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Concreto comercial Fck = 25 Mpa para projeção via seca. ;0;m³;0;Maio;2018;0;0;m³;608,79525;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Remoção de barreira de concreto pré-moldada tipo H4BW3.;370,98;m;67,57;Maio;2018;27824,11454;370,98;m;67,57275;Janeiro;2019;26978,91527;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-845,199275;0,00070323;-0,030376502;-2,14E-05
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Fornecimento e instalação de barreira de siltagem.;0;m;0;Maio;2018;0;0;m;13,64265;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Remoção de barreira de siltagem.;0;m;0;Maio;2018;0;0;m;2,77977;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 01);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Gabião saco – diâmetro = 065 m – ZN/AL + PVC – D= 24 mm – pedra de mão comercial – fornecimento e assentamento com guindaste. ;0;m³;0;Maio;2018;0;0;m³;702,59007;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Destinação final de resíduos da Construção Civil – RCC.;384,48;m³;44,45;Maio;2018;18969,78704;384,48;m³;44,45;Janeiro;2019;18392,80271;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-576,9843369;0,000479444;-0,030415963;-1,46E-05
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Destinação final de remoção de revestimento betuminoso. ;80,35;m³;44,45;Maio;2018;3964,37367;80,35;m³;44,45;Janeiro;2019;3843,793428;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-120,5802421;0,000100196;-0,030415963;-3,05E-06
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Tubo PEAD corrugado flexível perfurado DN= 160 mm colocado em dispositivo de drenagem. ;86;m;17,33;Maio;2018;1654,298785;86;m;17,33193;Janeiro;2019;1604,160326;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-50,13845873;4,18E-05;-0,030307983;-1,27E-06
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Tubo PVC DN= 150 mm colocado em dispositivos de drenagem. ;10,6;m;33,11;Maio;2018;389,5668401;10,6;m;33,11385;Janeiro;2019;377,7617103;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-11,80512984;9,85E-06;-0,03030322;-2,98E-07
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Solo comercial para aterro.;705,12;m³;62,27;Maio;2018;48737,00481;705,12;m³;62,26941;Janeiro;2019;47254,17415;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-1482,830656;0,001231784;-0,030425149;-3,75E-05
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Impregnação com inibidor de corrosão – 3 demãos. ;1193,36;m²;40,11;Maio;2018;53130,15408;1193,36;m²;40,10811;Janeiro;2019;51511,72192;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;-1618,432158;0,001342817;-0,03046165;-4,09E-05
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Repovoamento vegetal – plantio de vetiver. ;0;unid.;0;Maio;2018;0;0;unid.;5,09838;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Solo reforçado com malha hexagonal de dupla torção – H= 100 m L= 600 m. ;0;m²;0;Maio;2018;0;0;m²;1002,66432;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Solo reforçado com malha hexagonal de dupla torção – H= 10 m L= 800 m. ;0;m²;0;Maio;2018;0;0;m²;1121,43864;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Muro de solo reforçado com malha hexagonal de dupla torção – H= 050 m L= 60 m. ;0;m²;0;Maio;2018;0;0;m²;1479,64467;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
50610.000004/2019-04 (Lote 02);4977951;AT n. 10/2019;2019;BR-116;RS;Sul;07/02/2020;Muro de solo reforçado com malha hexagonal de dupla torção – H= 050 m L= 80 m. ;0;m²;0;Maio;2018;0;0;m²;1702,62834;Janeiro;2019;0;RODOVIÁRIO;IGP-DI;676,695;697,923;751,121;;0;;#VALOR!
